feature_value,shap_value
859.7926,0.43849242
483.4656,0.35332718
565.3979,0.18969555
867.7972,0.7189257
201.3066,-1.6799722
398.0284,0.07557051
187.9919,-2.2307506
234.5868,-1.1318436
576.2352,0.022330154
196.4048,-2.0882256
400.9145,0.19916363
242.367,-1.0897943
137.5847,-2.1710253
470.24,0.48132467
249.3153,-1.5709035
348.4949,0.057933517
399.9534,0.21573257
283.9608,-0.060000516
272.0964,-0.3629818
209.443,-1.8221395
250.4503,-1.3435514
712.0558,0.8702363
440.8537,0.2992738
455.6272,0.46844375
505.4628,0.34121764
682.5324,0.91866994
754.974,0.7547984
426.5748,1.0456573
347.7506,-0.17188235
453.8487,0.67752045
580.8191,0.10987292
139.0033,-1.9599999
325.7167,0.008980065
202.6501,-1.6890783
375.1973,0.21584456
204.3758,-2.01628
144.9541,-2.1864944
636.4218,0.3686623
351.6264,0.2653714
565.5433,0.13880347
389.2106,0.07698682
456.22,0.5893487
117.9229,-1.3618993
231.5075,-1.9030198
301.4777,-0.02677766
84.129,-1.0893981
783.2129,0.7200391
685.2721,0.8647573
476.7332,0.1985834
300.66,-0.14222139
70.4469,-1.3186078
1154.1222,0.75696254
517.3372,0.18204303
350.9364,0.04513136
190.1931,-2.1666245
153.9248,-2.6077044
139.807,-2.0936778
632.5416,0.32021803
1007.4465,-0.12248336
395.6805,0.22125459
426.1034,0.6531095
766.5508,0.7625211
394.7139,0.007067198
122.0441,-2.1523776
108.9163,-1.3732563
342.4898,-0.070835896
249.4327,-1.2068102
195.4709,-2.1373246
503.4151,0.35005096
193.1688,-2.0170162
415.9411,0.44116265
195.639,-1.972626
711.586,0.50015336
655.8397,0.36988544
166.8707,-2.0951924
269.9072,-0.14245176
932.8914,0.6489275
432.3321,0.36556292
928.4856,1.6551907
53.3559,-1.0830972
306.083,-0.05973514
805.1755,0.80030745
188.6077,-2.280649
535.792,0.0409773
522.3492,0.2886762
576.8369,0.07311753
112.4301,-1.2528135
981.1971,0.055853967
354.8245,-0.037902325
501.5486,0.35790166
285.8289,-0.29908213
304.1189,0.06432719
146.1243,-2.185471
267.0602,-0.40613833
112.2002,-1.3428556
111.2224,-1.4769473
1107.1246,0.11511497
671.9803,0.6849768
156.0074,-2.068505
116.7136,-0.9836966
1037.5684,0.3488027
145.0571,-2.4326038
1236.9028,0.090700224
495.098,0.08126201
119.9945,-1.5320476
141.1632,-2.05426
98.2608,-1.1675777
268.2517,-0.27530476
400.4633,-0.07788959
131.1931,-2.180134
495.8762,0.43738842
880.7465,-0.09801485
281.3559,-0.34225184
402.3116,0.21119699
251.7402,-1.2176883
376.8222,0.116230324
136.6159,-1.9422888
365.9874,0.09093782
986.3293,-0.03576617
410.6519,0.16974838
164.6364,-2.2806494
616.9949,-0.011584061
406.1818,0.35020816
349.3189,0.0024327172
128.9149,-1.8607684
116.4634,-1.4836498
427.1535,0.7095625
580.6158,-0.107399315
294.8599,-0.60905004
555.6286,0.09911225
83.9235,-1.153714
507.3273,0.36056265
258.5877,0.3744297
508.3295,0.12861226
74.8728,-0.8603302
590.732,0.35026866
174.8543,-1.8033984
155.8101,-2.2313952
568.2616,0.052086342
459.7894,0.7879583
791.6987,0.8862943
281.8054,-0.45388108
298.7495,-0.6291632
837.6443,0.326784
483.1849,0.38205382
898.9974,-0.20473346
157.2476,-2.1935973
397.6919,0.16948791
447.4339,0.3208021
410.2221,0.25059667
225.0244,-1.6379118
577.8075,-0.050788175
412.9374,0.12933137
150.9673,-2.0797646
536.5048,0.06370212
887.8042,-0.07351605
260.4429,0.07677641
851.4203,0.61694
449.5761,0.38606504
305.9699,0.03842639
205.1706,-2.469381
401.8763,0.1505615
369.4499,0.05865239
103.4019,-1.2219608
142.5366,-2.0017667
999.9916,0.5200004
385.6512,-0.20861156
346.4852,0.2257261
304.5342,-0.19552116
548.8487,0.17819265
200.8658,-1.9631512
183.7959,-1.872862
124.4331,-2.1119556
170.1498,-1.4958229
99.713,-1.4221325
383.8801,0.17088841
679.1701,0.5305741
93.5579,-0.997191
321.8735,-0.084113546
763.1089,0.5948477
630.671,0.2626846
414.8981,0.1072097
661.7167,0.5933075
512.9539,0.1529044
315.1741,0.54459196
121.1044,-2.1109755
342.4761,-0.21598378
179.4985,-2.1659274
286.3594,-0.40760097
618.0677,0.6764794
546.66,0.08377516
296.9909,-0.40681887
580.5709,-0.10039393
172.986,-2.2947943
372.1919,0.19870645
237.3928,-1.0990967
512.3772,0.2796029
509.8029,0.0934953
168.5201,-2.253833
992.4825,-0.02830785
934.5557,0.18913475
175.5596,-2.4452615
53.5675,-1.3413646
113.0033,-1.4789515
343.2568,-0.0245348
86.3376,-1.3351301
646.5341,0.5088096
218.5773,-1.554909
334.9024,-0.14753537
422.7768,0.2815883
857.7468,0.41234687
530.7828,0.13324668
758.177,0.5294634
362.9652,0.29461586
195.2407,-1.9701824
390.3942,0.1371358
96.3911,-1.1133127
566.1153,0.009739799
174.6897,-1.7015772
608.1119,0.35377094
524.8668,0.15278956
255.2016,0.040083967
362.8672,0.053047225
520.6112,0.13442005
361.434,0.17829376
1383.2998,-0.06284114
505.7939,0.14575514
417.0399,0.39523584
601.1816,0.2911265
147.0083,-1.279158
260.2653,0.89033353
391.5755,0.1086223
201.6373,-2.2126715
347.5069,0.18901922
625.167,0.42494288
605.8274,0.4425973
427.1085,0.48476377
213.1016,-2.105683
147.9091,-2.0085113
142.3522,-1.9748694
162.8737,-2.0357676
346.3969,0.04178466
495.6217,0.38905105
482.2515,0.21129388
195.2828,-2.4448123
179.2733,-2.2931929
242.9895,-1.4783024
133.7508,-2.1141782
715.2932,0.4682624
572.2363,0.20197737
218.0728,-2.1375825
725.6055,1.2174317
507.5977,0.34714377
496.1217,0.18790574
252.3651,-1.1301917
482.7697,0.11775761
436.159,0.66468436
1151.4972,0.6097069
302.0574,-0.38672397
305.8319,0.25903437
508.6435,0.18709368
739.3141,0.8729806
875.9279,0.38011578
649.5064,0.76812863
513.6474,0.23083912
505.3135,0.28299943
215.3713,-1.8244052
217.8301,-1.8631619
379.9654,0.20670043
478.1494,0.5729876
448.7324,0.5372961
271.7615,-0.6223548
322.3216,-0.1854193
349.512,-0.03830017
308.5076,0.025014719
131.5342,-1.9900821
406.6475,0.060955957
169.9333,-2.2554314
221.9338,-1.8867145
350.9092,-0.13180637
301.1283,-0.5128719
1773.7259,-0.20609373
441.2566,0.5142505
531.6769,0.39825568
401.887,0.13508357
436.4279,0.59869635
294.6135,-0.27892143
648.1294,0.60705084
388.6631,0.0550034
321.3632,-0.14443241
316.3331,-0.15123975
735.8622,1.0624872
235.2335,-1.755368
871.2631,0.89483327
388.8969,0.14251222
134.2521,-2.1535833
214.1067,-2.1998029
334.6774,0.043352205
187.6606,-2.244739
583.2712,-0.023083914
326.7936,0.096876286
819.1964,0.83127874
175.9458,-2.2495387
145.685,-2.0696852
157.7124,-2.152883
152.551,-2.2908847
424.5756,0.46705043
210.2671,-1.7090967
475.4351,0.327219
90.8335,-0.7834824
307.0055,-0.060375817
481.2785,0.24883951
399.4157,0.21255785
185.5293,-2.0630217
438.4791,0.49513248
204.4326,-1.9995648
104.0349,-1.5921805
533.8882,0.029879784
502.8137,0.35454297
165.3417,-1.8743091
370.0619,-0.17172289
120.6898,-1.967192
135.9496,-1.8200543
848.3036,0.73787487
404.9776,0.3074155
229.7844,-1.6231575
126.9692,-2.0610344
179.1117,-1.4833046
545.2935,-0.012901416
585.4106,0.28434145
117.6012,-1.5224638
348.2139,0.03928463
549.5222,0.21509548
314.3106,0.19341859
160.8303,-2.2224667
559.5112,0.14752737
133.5357,-2.1823983
236.6021,-1.349906
286.498,-0.31579542
331.1047,0.23237336
949.1732,0.35438073
192.9847,-1.7798227
727.5056,0.5454557
433.527,0.36012453
356.3366,0.057773154
459.8601,0.5651293
1370.0234,-0.06174389
517.0897,0.121903054
133.9095,-1.9990503
397.0365,0.02690234
305.9589,0.1327467
181.075,-2.0776453
505.8592,0.21173272
476.3847,0.41091204
530.276,0.23062617
136.2181,-2.121226
197.4511,-1.4808612
1014.3685,0.008236901
826.9952,0.95657974
290.9276,-0.09997743
439.4503,0.50324595
135.3923,-2.1071985
612.0885,0.26177067
243.6472,-1.5357372
210.7436,-0.5510646
415.9363,0.13383567
281.464,-0.13916115
333.8478,0.36542127
442.1301,0.49020234
232.9947,-1.7756066
490.719,0.41802377
424.0545,0.5822019
394.4133,0.002380703
245.402,-1.1850177
237.6739,-1.49037
461.3706,0.3301867
626.4303,0.28665012
399.1728,0.16770558
881.3493,0.52432966
652.0075,0.93901587
348.0939,0.18228284
492.6896,0.37206674
571.4139,0.080062106
465.2267,0.24706796
483.6619,0.29001027
392.7342,0.07613433
393.3411,0.184812
965.5503,0.18610391
415.9212,0.2158035
578.9742,0.26541156
594.6423,0.11558426
268.4124,-0.57397455
101.8273,-1.5470546
221.4175,-1.8080311
276.7398,-0.55781895
222.8007,-1.9901845
245.2442,-1.3724207
169.3553,-2.4002266
453.176,0.5280992
370.252,0.0022430243
82.3498,-1.1560287
423.3823,0.72070545
343.4794,0.00931938
1036.2382,0.012704281
182.2457,-1.9862098
78.241,-1.2588983
403.0254,0.10747396
740.0077,0.9330063
646.7285,0.25587523
305.2402,-0.7552647
385.9583,0.11451985
637.552,0.38103998
284.9481,0.07292233
154.0165,-1.906338
460.795,0.5282086
880.9586,-0.28031877
595.2699,0.22927101
956.28,0.35165668
526.1079,0.20436169
519.6376,0.13504967
551.313,-0.03015055
489.6872,-0.060784902
275.1457,-0.24963365
340.1208,0.0064594327
570.147,0.06944718
120.2533,-1.4284558
323.383,0.14213644
166.9416,-2.1505156
639.8802,0.44471976
175.0138,-0.8913316
536.0425,0.08220368
542.2482,0.1635539
237.2104,-1.1829332
444.2775,0.12624002
510.1879,0.09319202
323.7743,-0.31111097
688.5507,0.7540618
274.5065,-0.3476401
98.1541,-1.2792945
380.2287,-0.031284373
1951.5068,-0.014812386
486.6949,0.12323607
201.5738,-1.8831116
174.6552,-2.2000585
718.1927,0.67074317
134.8618,-1.9874938
713.9272,0.79731286
349.2938,0.11915058
576.0898,-0.056107033
378.8913,-0.0019851103
111.514,-1.781373
482.6462,0.14060433
139.6635,-1.490664
227.1214,-1.2930363
593.3915,0.3241243
177.2146,-2.222257
216.5048,-2.2361736
400.6493,0.4323856
459.8825,0.5473985
815.674,0.5051912
200.5235,-1.9765011
161.8876,-2.1267822
497.5772,0.45956367
809.8959,0.715488
530.5556,0.1819448
333.8285,-0.0428086
369.1105,0.13147253
488.4004,0.34843472
757.5366,0.77594864
230.0364,-1.0159527
446.2909,0.28385264
319.0402,0.04425532
790.8687,1.1817782
531.2117,-0.079260886
398.3493,0.013923921
285.6453,-0.20315322
678.9503,0.42736536
494.4873,0.037322104
231.9104,-1.6456721
592.6126,0.23093951
863.5538,0.38191482
321.781,-0.06995706
153.6802,-2.01301
368.7965,0.07831788
428.175,0.5861192
217.5317,-1.667572
520.8248,0.110849075
115.0507,-1.3457006
593.4238,0.35202715
145.8188,-2.1523468
223.2439,-2.0699077
709.1865,0.31459033
448.1097,0.2641695
344.641,0.13047254
163.6863,-2.0934815
651.5454,0.5835579
235.4525,-1.4697431
227.976,-1.8092194
319.6241,-0.3334782
263.3069,-0.6080625
354.0568,0.014845175
292.988,-0.43521458
695.9783,0.5753022
332.1496,-0.020809842
87.8941,-1.1169813
93.0189,-1.2016996
187.8949,-2.0814466
527.3707,-0.09234215
359.17,0.07917336
140.215,-2.126958
318.0587,0.39464366
559.726,0.14336352
541.8295,0.10131311
241.5725,-1.0507963
434.8946,0.50145245
121.0023,-2.0512502
109.5327,-1.4788733
103.8984,-1.2515006
163.7019,-2.1572728
566.4092,0.08909897
313.0865,-0.049061622
578.0563,-0.087538846
387.9257,0.118681744
398.0267,0.16938631
115.5349,-1.6173719
742.8336,0.5084115
540.9842,0.034984868
442.4404,0.3884111
353.0906,-0.0428244
368.1201,0.19519928
536.8988,-0.06609865
14803.5104,-0.07097035
476.286,0.18219917
116.1475,-0.73733914
283.5763,-0.33112386
613.5607,0.24610734
177.3961,-2.0521917
581.9077,0.11765702
567.7382,0.08931159
365.5035,0.07506171
402.6865,0.06900698
534.6426,0.09955871
105.6778,-1.0725716
324.0295,-0.3249269
232.9433,-1.4796238
419.1009,0.29099938
366.4603,-0.079937235
743.2192,0.6470601
105.2259,-1.2972528
860.8571,0.5722732
341.488,-0.009082932
402.2359,0.11369776
212.1216,-1.9687027
111.2707,-1.4422356
449.1968,0.52109754
374.7516,-0.03822297
777.5073,0.44927618
529.0679,-0.021740388
652.4674,0.49501434
161.9624,-2.2504609
195.732,-2.0929499
521.7957,0.07564915
133.1311,-1.8888216
157.5984,-2.1542945
448.6607,0.20051725
112.1125,-1.3068575
2025.9578,0.04509284
154.9399,-1.898921
476.3385,0.12550174
503.8,0.2964367
111.8781,-1.2797085
596.9757,0.27426478
129.092,-2.2340093
353.5398,0.0965084
461.5882,0.44365406
527.3874,0.11599297
287.6438,-0.16563754
169.662,-2.0358732
243.5356,-1.1056931
569.9306,-0.06856094
387.0577,0.039509222
265.0442,-0.271383
222.8798,-2.3891494
251.4377,-1.223961
215.6246,-1.9473184
317.0796,-0.40396956
481.0631,0.2192367
238.1928,-0.9650068
233.8547,-1.7677222
499.4493,0.26475212
173.7293,-1.8883703
193.1134,-2.1637645
145.4427,-2.1510565
1536.4316,-0.31079584
208.447,-1.6405267
237.4885,-1.5138159
574.8471,-0.20555453
428.0639,0.47089702
302.7526,0.12748253
471.5529,0.70264167
164.2062,-2.1815817
139.8584,-2.1230001
148.6584,-1.8291461
1037.922,0.07106395
598.3389,0.23339379
146.2416,-2.1548245
520.8605,0.11837374
357.3774,-0.26210415
259.0555,0.50487393
651.1462,0.60195166
