feature_value,shap_value
1.0,-0.10725536
0.6,0.0094909
2.2,-0.116256356
0.35,-0.24800432
4.1,0.80590564
8.0,-0.43246618
1.75,-0.21673137
0.95,-0.08115108
2.9,0.0060404954
0.86,-0.015159277
0.65,0.0400958
0.55,0.009603372
0.8,0.058005217
2.0,-0.16744742
0.3,0.019110342
0.45,0.17867099
4.8,0.28165928
0.8,0.06264288
1.2,0.002713794
1.25,0.020829387
2.5,-0.034680903
0.5,-0.012425813
2.5,0.038659226
6.35,-0.15599859
1.5,-0.03538051
0.45,0.021560743
0.7,0.09291245
8.0,-0.39933157
2.0,0.008242641
2.5,0.088928446
4.2,0.44147655
0.8,-0.0803207
2.0,-0.18098864
0.6,0.093618385
1.2,-0.046086926
0.55,0.020324457
0.35,0.26826218
1.2,0.00643427
1.2,0.04769353
0.6,0.1562851
0.6,0.036501158
0.3,-0.13813452
0.65,-0.11589121
0.3,0.021706626
0.6,0.1211602
3.65,0.34139386
1.2,0.0017457679
1.2,-0.0013164263
0.6,0.0053150263
2.4,-0.09227721
0.7,0.112462536
2.6,0.15088911
5.1,-0.40325174
1.8,0.018242855
0.8,0.053347014
1.12,-0.005270005
1.3,-0.064303204
0.6,0.16340193
3.5,0.4048951
0.35,0.07873901
1.1,0.104077846
1.1,0.13027687
0.6,0.14165263
0.8,-0.07964547
0.5,-0.10885857
0.8,0.0038992846
0.5,0.1052506
2.8,0.013444925
1.2,-0.016935492
0.7,0.055752836
0.8,0.008621839
2.5,-0.072771706
0.7,-0.07732572
1.38,-0.15377635
0.45,0.18854584
1.45,-0.12222517
1.96,-0.20888552
0.5,0.04944797
4.0,0.75084674
0.8,0.08325525
2.9,0.0064403242
4.5,-0.012104766
1.4,-0.02897577
2.3,-0.16138425
0.5,0.07494678
0.2,-0.22718334
4.8,0.39852288
1.1,0.012259416
0.35,-0.048220698
1.5,-0.03503023
8.5,-0.19737312
1.68,-0.1158564
1.45,-0.081311904
4.0,0.43089288
0.5,-0.09205773
1.3,-0.08065094
0.6,-0.06879925
0.85,-0.1571593
0.7,0.10951873
1.1,0.22218257
0.6,0.10439166
0.5,-0.055141732
5.0,-0.29126576
1.0,-0.027690524
0.35,0.09105457
2.0,-0.061116084
1.0,0.03339578
1.7,-0.18164201
1.5,-0.19047667
2.1,-0.09729775
0.35,0.048979905
0.8,0.029113434
0.6,0.036865942
0.5,-0.14342465
0.5,-0.043238733
1.2,0.13133319
0.7,-0.12824498
2.0,-0.19478089
3.5,0.20251624
0.45,0.11579375
0.46,-0.0027626734
0.5,-0.0273236
2.45,0.08445541
6.8,-0.5777473
3.4,0.16290666
0.62,0.17023323
1.7,-0.20733574
0.5,-0.04483351
0.39,-0.0020837188
4.2,0.21035711
0.3,0.13150677
0.56,0.12649125
1.28,0.10787268
1.2,-0.048703767
0.5,0.008718745
0.2,0.052099645
3.8,0.44680104
0.3,-0.18954216
0.35,-0.2699486
1.96,-0.2040463
1.2,0.06247172
1.3,-0.059994135
0.5,-0.040695507
0.5,0.026563095
0.3,0.014926935
1.2,0.032119043
1.55,-0.22075759
2.0,-0.13129365
2.25,-0.09254093
1.2,0.06671666
4.2,0.38076168
0.57,0.0054930374
0.5,5.0393865e-05
1.95,0.03396067
0.5,-0.0025283508
1.1,0.05165911
0.6,0.058934614
0.65,0.059264537
1.56,-0.1529552
0.8,0.07435788
0.65,-0.0051698424
5.0,-0.41720712
2.8,-0.046853006
1.8,-0.11443631
0.6,-0.06307249
2.0,-0.09283997
2.8,0.04156211
2.8,0.06060545
0.6,0.048243802
1.26,0.039512098
0.55,0.03975921
0.6,0.20313436
6.9,-0.3827411
1.2,-0.03273504
5.6,-0.5877216
1.45,-0.10273807
0.5,-0.097439244
1.45,-0.10118814
1.4,-0.15023181
0.65,-0.031609345
3.5,0.23068899
8.2,0.010744889
0.5,0.072717726
0.25,-0.13754055
5.1,-0.2797584
2.0,-0.052679032
0.7,-0.0618988
3.88,0.12402245
3.8,0.30319333
0.8,-0.009106572
1.4,-0.005664125
0.5,0.1284825
0.6,0.049057562
1.5,-0.19404724
2.1,-0.14978302
0.35,0.107932314
1.15,-0.059659053
2.5,-0.028133234
1.55,-0.15155542
4.2,0.36010993
1.2,0.030503059
0.8,-0.042688515
0.6,0.03308522
1.7,-0.15812837
0.6,-0.06190782
2.9,0.03953062
6.0,-0.7381117
1.4,-0.2054209
1.0,0.15331376
2.0,-0.078922525
1.7,-0.15181339
0.45,0.013967006
1.8,-0.16456883
0.6,-0.065920554
0.6,0.2707025
1.8,-0.2385018
0.5,0.021073537
1.1,-0.10934062
0.45,0.0455357
1.0,-0.1083858
0.8,0.02436243
1.0,-0.072108574
3.25,0.25558618
0.8,-0.032102123
1.5,-0.18729351
1.5,-0.19829617
0.45,-0.07339398
1.0,0.07336272
4.54,0.25779137
0.6,0.02080925
10.0,-0.66113305
0.8,-0.119063996
0.56,-0.03093242
1.2,0.073435016
2.0,-0.103708625
2.8,-0.06005912
2.0,-0.21514724
0.65,-0.025406897
0.79,-0.048272043
3.5,0.34093454
0.6,0.13721822
0.8,-0.022848677
2.0,-0.20590296
1.33,-0.09779311
0.5,0.028717952
2.0,-0.17100284
3.0,-0.055455282
0.7,-0.05904059
1.85,-0.08310282
0.8,0.021372687
7.5,-0.15650435
1.2,0.036596507
0.9,-0.056957204
2.6,0.094464935
0.5,0.016601495
0.5,-0.05502644
0.8,0.005437862
4.3,0.22025579
2.0,-0.13252737
0.85,-0.018447325
0.8,-0.080670945
0.6,-0.006273326
4.8,0.5151513
1.5,-0.114911735
0.45,0.13600394
0.76,0.031155946
0.5,-0.059580732
2.8,0.030932501
0.33,0.05883339
1.0,0.08576752
3.0,0.0705627
1.1,0.018109152
2.0,-0.13613567
0.3,0.12868649
0.5,0.13255739
1.3,0.044928428
2.5,0.062429816
0.55,-0.015276256
0.4,-0.14235064
1.2,0.08326312
0.8,-0.0044463174
0.45,0.045720745
0.6,-0.026771748
4.2,0.3634963
8.0,-0.7110471
2.5,0.044953804
1.9,-0.14680341
0.8,-0.041112497
0.7,0.09574351
0.6,0.09663979
1.5,-0.18390863
0.24,-0.23298517
3.3,0.32985106
1.5,-0.17913052
1.3,-0.028929442
2.5,0.14200726
0.6,-0.10878207
1.2,0.16553983
0.5,-0.037168264
0.55,0.00949734
0.6,-0.017331248
0.8,-0.06164288
3.5,0.35433903
