feature_value,shap_value
29899.0,-0.2469688
59000.0,-0.064291984
95719.0,-0.22893785
47280.0,0.008625242
36849.0,-0.020515312
31602.0,-0.08719058
47741.0,-0.09898686
70729.0,-0.047399823
31601.0,-0.01207768
46906.0,-0.16578667
32000.0,0.09577294
46296.0,-0.13792917
62051.0,-0.068226755
58221.0,0.12590265
18500.0,-0.08795317
51870.0,0.2878293
78261.0,-0.11725118
43600.0,-0.53808737
88314.0,0.056603972
60500.0,-0.00071885134
26000.0,0.467313
66500.0,-0.085374154
27610.0,0.39034432
85000.0,0.26698327
11943.0,-1.0426998
57422.0,0.089613855
71361.0,0.07086153
77979.0,0.21751298
116902.0,0.07540912
43723.0,-0.75950986
46652.0,-0.23155427
97500.0,-0.22362635
131282.0,0.047620058
10019.0,-0.96110684
74399.0,0.071730904
110000.0,-0.106620476
55987.0,-0.23118067
32363.0,-0.16898292
108356.0,-0.24058133
91500.0,-0.14411569
51497.0,0.39948136
49200.0,-0.0761511
36276.0,-0.12609595
59053.0,-0.044723883
28550.0,0.24834241
25647.0,-0.031850677
44257.0,-0.68691134
37755.0,0.08462691
49800.0,-0.1446999
27124.0,0.16555285
65048.0,0.23828948
40600.0,-0.35319823
50530.0,0.07027149
54369.0,0.01771813
139675.0,-0.14496683
23870.0,0.28392422
98473.0,-0.16415754
82339.0,0.060505014
26109.0,0.22016498
51806.0,0.3730563
54216.0,-0.059381716
97585.0,-0.22170399
41612.0,-0.6115964
30440.0,-0.12602699
25332.0,-0.20138614
30403.0,-0.117455035
25232.0,0.50790125
38075.0,-0.20944095
37400.0,-0.29631284
63988.0,0.27652135
52500.0,0.36664402
79000.0,0.006352839
105109.0,-0.31750292
20600.0,-0.29186264
24200.0,0.1217491
39736.0,-0.2915852
78406.0,0.02685733
71088.0,0.08230222
54738.0,0.07924518
41200.0,-0.40756473
106000.0,-0.17728704
30277.0,-0.12157001
38859.0,-0.40914896
33324.0,-0.25032663
37000.0,-0.2550156
88455.0,-0.11758715
34237.0,0.20864585
46735.0,-0.040706433
39258.0,-0.21960144
98361.0,-0.36264244
41448.0,-0.6891782
39596.0,-0.49079
32925.0,-0.028494999
36478.0,0.0067249374
49146.0,0.057737675
70500.0,0.2311837
27403.0,-0.14942256
51009.0,0.32427123
42367.0,-0.5760518
53311.0,0.07302335
19142.0,-0.6400001
17100.0,-0.5103219
30565.0,-0.049591884
46829.0,-0.13225713
20842.0,-0.17518477
26964.0,0.013136764
24962.0,0.44614652
34200.0,0.07670104
28800.0,0.09022209
25875.0,0.33829394
28593.0,0.18235548
60143.0,0.060025398
45400.0,0.5646269
15444.0,-0.9578978
59172.0,-0.11369168
20600.0,-0.4521838
58549.0,-0.088813506
51009.0,0.23242894
78269.0,-0.111611694
82815.0,0.16875765
60925.0,-0.17591359
84518.0,0.35912696
112405.0,-0.19682716
51825.0,0.042436924
37132.0,-0.26629692
113662.0,-0.20468149
100383.0,-0.04586006
28957.0,0.21943961
26000.0,0.13565907
37258.0,-0.40887216
48600.0,0.0041629826
97869.0,-0.24031188
30175.0,0.021789212
16933.0,-0.5804058
66500.0,0.23419647
82528.0,-0.14395079
115000.0,-0.030383477
24600.0,0.9748839
53500.0,-0.06131
117000.0,0.18317199
42696.0,-0.4302149
174220.0,-0.18786007
60531.0,-0.08160417
44695.0,-0.53822124
36918.0,-0.44238958
32637.0,-0.18969004
61500.0,0.098734684
90000.0,-0.10628949
80004.0,-0.030903852
42980.0,-0.37455213
46661.0,-0.18795241
46652.0,-0.1924479
96558.0,0.25394234
14800.0,-1.2012662
33892.0,-0.01444264
135000.0,-0.1769872
25912.0,-0.16574027
25000.0,0.4490334
62070.0,-0.0059869606
60992.0,0.07006615
26186.0,0.06916974
23263.0,-0.34419203
28482.0,0.05489903
74905.0,-0.011323921
82688.0,-0.111469075
56286.0,-0.01499876
56085.0,-0.013211797
57490.0,-0.1791062
23207.0,-0.12808435
31600.0,0.10560688
39103.0,0.010803221
28183.0,0.14954038
25540.0,-0.06258218
63256.0,-0.050173536
40200.0,-0.08043727
66990.0,-0.10178379
40835.0,-0.3704027
43418.0,-0.33378124
54574.0,0.0023955968
139051.0,-0.42141405
74451.0,0.018861845
35390.0,0.40332878
73854.0,0.09389173
54216.0,-0.15988837
248649.0,-0.07671363
41800.0,-0.28402266
53000.0,-0.12872124
21164.0,-0.011274943
49443.0,-0.09817988
144000.0,-0.27274647
66309.0,0.18842493
73298.0,-0.10520784
55417.0,0.04067343
35606.0,0.36043498
41741.0,-0.63292545
18400.0,-0.29433176
34162.0,-0.0045245327
66500.0,-0.1092171
47741.0,-0.024456495
28957.0,0.030458847
65442.0,0.3412311
48898.0,-0.048435822
38859.0,-0.31238014
33701.0,-0.07354882
65290.0,0.07629915
33783.0,-0.2475881
32671.0,-0.19415194
93308.0,0.01706193
87266.0,-0.0392221
46043.0,-0.28044936
99078.0,0.040604617
25218.0,0.1003066
28796.0,0.011956098
42600.0,-0.48855338
45400.0,0.34949186
54509.0,0.020772072
165101.0,-0.24965273
68581.0,0.15914157
42600.0,-0.8048481
74203.0,0.34709194
31538.0,-0.12041478
44887.0,-0.63822377
12387.0,-0.8221054
40800.0,-0.3301845
42901.0,-0.5388797
47251.0,0.0019319427
71361.0,0.10445193
56500.0,-0.21664868
23400.0,-0.02428992
51455.0,0.16339701
99582.0,-0.2162823
47200.0,-0.04781293
52000.0,0.31106782
52682.0,-0.0040396727
96496.0,-0.2539525
77248.0,0.14817293
59738.0,0.009028698
100383.0,-0.3334088
37436.0,-0.4052745
73414.0,-0.004833259
111611.0,-0.16523446
68695.0,0.19822283
43887.0,-0.3957377
62051.0,-0.16506737
35330.0,0.24196452
25800.0,-0.122829
50541.0,-0.10509872
43197.0,-0.57279176
14790.0,-0.4734816
24173.0,-0.09762227
136363.0,-0.21800506
48584.0,0.04161814
75060.0,-0.020566948
51069.0,0.38116464
53506.0,-0.09604
24553.0,0.031289052
65636.0,0.123745985
44746.0,-0.5366066
29400.0,-0.11342537
111857.0,0.16699365
22400.0,-0.16157296
17500.0,-0.32255372
45200.0,0.18766162
60182.0,-0.031181267
44578.0,-0.35590467
59781.0,-0.053855687
33751.0,-0.038534917
39000.0,0.10705541
