City,Feature,Feature_value,SHAP_value,used_in_panels
Shanghai,Price,116000,-0.02058318071,"a,g"
Shanghai,Price,47319,-0.1065749899,"a,g"
Shanghai,Price,51079,0.2025278211,"a,g"
Guangzhou,Price,29800,-0.06507844478,"a,g"
Wuhan,Price,12570,0.1343659312,"a,g"
Shanghai,Price,76117,-0.0731914863,"a,g"
Shanghai,Price,47887,-0.06259898096,"a,g"
Wuhan,Price,20252,-0.024704393,"a,g"
Beijing,Price,96099,0.1012118012,"a,g"
Guangzhou,Price,8900,0.1541951299,"a,g"
Shanghai,Price,22400,0.004375103395,"a,g"
Beijing,Price,29400,-0.09017445892,"a,g"
Shanghai,Price,15940,0.0355964601,"a,g"
Shanghai,Price,65000,-0.08927805722,"a,g"
Wuhan,Price,6121,0.176641956,"a,g"
Guangzhou,Price,24000,0.08478979766,"a,g"
Shanghai,Price,124000,-0.3057408929,"a,g"
Beijing,Price,89349,0.1869774014,"a,g"
Shanghai,Price,25322,-0.04550555348,"a,g"
Shanghai,Price,64500,0.06222676113,"a,g"
Shanghai,Price,65421,-0.07880935073,"a,g"
Shanghai,Price,29385,0.06404367834,"a,g"
Shanghai,Price,25600,0.05402786657,"a,g"
Guangzhou,Price,20000,0.008035696112,"a,g"
Shanghai,Price,36933,-0.2768525779,"a,g"
Shanghai,Price,43067,-0.4116354883,"a,g"
Wuhan,Price,16770,0.0369582437,"a,g"
Guangzhou,Price,50278,-0.1346684694,"a,g"
Wuhan,Price,13326,0.2426671386,"a,g"
Guangzhou,Price,19887,-0.05708825961,"a,g"
Shanghai,Price,89891,-0.04280807823,"a,g"
Beijing,Price,46200,-0.1112043634,"a,g"
Wuhan,Price,11200,0.2381080985,"a,g"
Guangzhou,Price,13300,0.2426409274,"a,g"
Shanghai,Price,53552,0.03509711474,"a,g"
Shanghai,Price,62151,-0.1437686235,"a,g"
Shanghai,Price,41116,-0.2964880466,"a,g"
Shanghai,Price,41705,-0.3869215548,"a,g"
Shanghai,Price,72730,-0.08704718947,"a,g"
Shanghai,Price,53158,0.02856007405,"a,g"
Shanghai,Price,42000,-0.3815046549,"a,g"
Shanghai,Price,48125,-0.1138551235,"a,g"
