fpr,tpr,threshold
0.035681516974207364,0.13089005235602094,0.06600099802017212
0.03680293607911102,0.13089005235602094,0.06513170152902603
0.03680293607911102,0.13612565445026178,0.0651206225156784
0.05250280354776226,0.13612565445026178,0.05372912436723709
0.05250280354776226,0.14136125654450263,0.053703419864177704
0.05627484962789275,0.14136125654450263,0.05173821374773979
0.05627484962789275,0.14659685863874344,0.05171315744519234
0.057396268732796414,0.14659685863874344,0.05111376568675041
0.057396268732796414,0.1518324607329843,0.05109040066599846
0.05872158222040983,0.1518324607329843,0.0503418929874897
0.05872158222040983,0.15706806282722513,0.05032123252749443
0.06014884289937812,0.15706806282722513,0.04973549395799637
0.06014884289937812,0.16230366492146597,0.04969517141580582
0.06381894178815374,0.16230366492146597,0.04858764261007309
0.06381894178815374,0.16753926701570682,0.04856903851032257
0.06555204404118667,0.16753926701570682,0.04782147705554962
0.06555204404118667,0.17277486910994763,0.0477597638964653
0.06616372718931593,0.17277486910994763,0.04705139994621277
0.06616372718931593,0.17801047120418848,0.04705019295215607
0.06932409012131716,0.17801047120418848,0.04593537375330925
0.06932409012131716,0.18324607329842932,0.04580339044332504
0.07044550922622082,0.18324607329842932,0.04519033804535866
0.07044550922622082,0.18848167539267016,0.045179057866334915
0.07187276990518911,0.18848167539267016,0.0445830412209034
0.07187276990518911,0.193717277486911,0.044548556208610535
0.07533897441125496,0.193717277486911,0.043198756873607635
0.07533897441125496,0.19895287958115182,0.04317721724510193
0.07747986542970742,0.19895287958115182,0.04243801534175873
0.07747986542970742,0.20418848167539266,0.04241945967078209
0.07778570700377205,0.20418848167539266,0.04232682287693024
0.07778570700377205,0.2094240837696335,0.04231773316860199
0.08675705984300132,0.2094240837696335,0.03968789801001549
0.08675705984300132,0.21465968586387435,0.0396675281226635
0.08869405647874401,0.21465968586387435,0.03911938518285751
0.08869405647874401,0.2198952879581152,0.039082903414964676
0.09001936996635743,0.2198952879581152,0.03890791907906532
0.09001936996635743,0.225130890052356,0.03890009969472885
0.09165052502803547,0.225130890052356,0.03853476792573929
0.09165052502803547,0.23036649214659685,0.03852127119898796
0.09185441941074524,0.23036649214659685,0.0383739098906517
0.09185441941074524,0.2356020942408377,0.03835449740290642
0.09348557447242328,0.2356020942408377,0.0379972867667675
0.09348557447242328,0.24083769633507854,0.037981122732162476
0.09960240595371597,0.24083769633507854,0.03655754029750824
0.09960240595371597,0.24607329842931938,0.03653731942176819
0.10735039249668672,0.24607329842931938,0.034812185913324356
0.10755428687939647,0.24607329842931938,0.03480760008096695
0.10918544194107452,0.24607329842931938,0.03441067412495613
0.10918544194107452,0.2513089005235602,0.03440955653786659
0.11030686104597819,0.2513089005235602,0.03427278622984886
0.11030686104597819,0.25654450261780104,0.03427042439579964
0.11122438576817209,0.25654450261780104,0.03409641981124878
0.11122438576817209,0.2617801047120419,0.034095752984285355
0.1116321745335916,0.2617801047120419,0.03405348211526871
0.1116321745335916,0.2670157068062827,0.034037940204143524
0.12172494647772454,0.2670157068062827,0.03248982131481171
0.12172494647772454,0.27225130890052357,0.032482344657182693
0.13039045774288918,0.27225130890052357,0.03074849210679531
0.13039045774288918,0.2774869109947644,0.030731990933418274
0.1312060352737282,0.2774869109947644,0.030603084713220596
0.1312060352737282,0.28272251308900526,0.030599648132920265
0.13242940156998675,0.28272251308900526,0.03043702244758606
0.13242940156998675,0.2879581151832461,0.03043689951300621
0.13283719033540625,0.2879581151832461,0.030373653396964073
0.13283719033540625,0.2931937172774869,0.030369367450475693
0.1345702925884392,0.2931937172774869,0.030169237405061722
0.1345702925884392,0.29842931937172773,0.03015202470123768
0.13538587011927822,0.29842931937172773,0.030073000118136406
0.13538587011927822,0.3036649214659686,0.030063657090067863
0.14680395555102457,0.3036649214659686,0.02843019925057888
0.14700784993373434,0.3036649214659686,0.028423454612493515
0.14721174431644407,0.3036649214659686,0.02841203473508358
0.14721174431644407,0.3089005235602094,0.0283995121717453
0.1541441533285758,0.3089005235602094,0.02748085744678974
0.1541441533285758,0.31413612565445026,0.02747022546827793
0.16423692527270875,0.31413612565445026,0.02637043036520481
0.16423692527270875,0.3193717277486911,0.026355134323239326
0.16974207360587215,0.3193717277486911,0.025789014995098114
0.16974207360587215,0.32460732984293195,0.025782030075788498
0.1704557039453563,0.32460732984293195,0.025705132633447647
0.1704557039453563,0.3298429319371728,0.025658776983618736
0.17229075338974412,0.3298429319371728,0.02547110803425312
0.17229075338974412,0.33507853403141363,0.02546755224466324
0.17249464777245388,0.33507853403141363,0.025435350835323334
0.17249464777245388,0.3403141361256545,0.025428112596273422
0.1728004893465185,0.3403141361256545,0.02541661635041237
0.1728004893465185,0.34554973821989526,0.025413092225790024
0.176572535426649,0.34554973821989526,0.02495620772242546
0.176572535426649,0.3507853403141361,0.0249448511749506
0.17779590172290755,0.3507853403141361,0.02489975281059742
0.17779590172290755,0.35602094240837695,0.024892965331673622
0.17901926801916607,0.35602094240837695,0.024731390178203583
0.17901926801916607,0.3612565445026178,0.02472582831978798
0.19767560403710877,0.3612565445026178,0.022611035034060478
0.19767560403710877,0.36649214659685864,0.022604482248425484
0.20205933326536854,0.36649214659685864,0.02232953906059265
0.20205933326536854,0.3717277486910995,0.022323692217469215
0.2027729636048527,0.3717277486910995,0.022288117557764053
0.2027729636048527,0.3769633507853403,0.022284522652626038
