City,Feature,Feature_value,SHAP_value,used_in_panels
Guangzhou,Effective_Age,5,-0.1820760518,"a,h"
Shanghai,Effective_Age,34,0.04995242879,"a,h"
Shanghai,Effective_Age,13,-0.1343439817,"a,h"
Shanghai,Effective_Age,8,-0.3385968506,"a,h"
Shanghai,Effective_Age,12,-0.06033902243,"a,h"
Wuhan,Effective_Age,15,-0.0803745091,"a,h"
Beijing,Effective_Age,21,-0.1152058244,"a,h"
Wuhan,Effective_Age,9,-0.1944545358,"a,h"
Guangzhou,Effective_Age,21,0.02239863575,"a,h"
Beijing,Effective_Age,19,-0.1003973857,"a,h"
Shanghai,Effective_Age,20,-0.1135331616,"a,h"
Shanghai,Effective_Age,25,-0.04482862353,"a,h"
Shanghai,Effective_Age,13,-0.1319699436,"a,h"
Beijing,Effective_Age,59,-0.01852350682,"a,h"
Shanghai,Effective_Age,17,0.01583975926,"a,h"
Wuhan,Effective_Age,26,0.04641571268,"a,h"
Shanghai,Effective_Age,16,-0.08645106107,"a,h"
Shanghai,Effective_Age,29,0.07131116092,"a,h"
Beijing,Effective_Age,37,0.02568269335,"a,h"
Guangzhou,Effective_Age,27,0.04184649885,"a,h"
Wuhan,Effective_Age,32,0.2512356341,"a,h"
Shanghai,Effective_Age,14,-0.1628836691,"a,h"
Shanghai,Effective_Age,18,0.00606596237,"a,h"
Wuhan,Effective_Age,12,-0.06562417746,"a,h"
Guangzhou,Effective_Age,9,-0.09278085828,"a,h"
Shanghai,Effective_Age,18,0.002156387083,"a,h"
Wuhan,Effective_Age,23,-0.05250514671,"a,h"
Beijing,Effective_Age,16,-0.1181702018,"a,h"
Shanghai,Effective_Age,10,-0.1322570294,"a,h"
Beijing,Effective_Age,40,0.1548902243,"a,h"
Shanghai,Effective_Age,17,-0.03740685806,"a,h"
Beijing,Effective_Age,7,-0.2421150059,"a,h"
Shanghai,Effective_Age,12,-0.09814006835,"a,h"
Wuhan,Effective_Age,15,-0.05621771514,"a,h"
Shanghai,Effective_Age,23,0.01233098935,"a,h"
Guangzhou,Effective_Age,32,0.1544706225,"a,h"
Wuhan,Effective_Age,28,0.05537043139,"a,h"
Shanghai,Effective_Age,26,-0.03226966411,"a,h"
Wuhan,Effective_Age,12,-0.1651945859,"a,h"
Wuhan,Effective_Age,20,-0.2190116644,"a,h"
Wuhan,Effective_Age,10,-0.0400329344,"a,h"
Beijing,Effective_Age,58,0.08106084913,"a,h"
Guangzhou,Effective_Age,26,-0.02806210704,"a,h"
Wuhan,Effective_Age,69,0.3181298673,"a,h"
Shanghai,Effective_Age,17,-0.08469240367,"a,h"
Wuhan,Effective_Age,22,0.003505945206,"a,h"
Shanghai,Effective_Age,26,0.06788102537,"a,h"
Shanghai,Effective_Age,12,-0.01705339737,"a,h"
Guangzhou,Effective_Age,19,-0.1081122756,"a,h"
Shanghai,Effective_Age,15,-0.001023777877,"a,h"
Beijing,Effective_Age,35,0.02415926196,"a,h"
Wuhan,Effective_Age,17,0.003497221507,"a,h"
Shanghai,Effective_Age,12,-0.06272476912,"a,h"
Shanghai,Effective_Age,13,-0.1173539236,"a,h"
Guangzhou,Effective_Age,7,-0.2667956352,"a,h"
Guangzhou,Effective_Age,23,-0.07920067757,"a,h"
Shanghai,Effective_Age,22,-0.02516244166,"a,h"
Wuhan,Effective_Age,6,-0.2046361715,"a,h"
Shanghai,Effective_Age,68,0.2528551817,"a,h"
Shanghai,Effective_Age,12,-0.06606433541,"a,h"
Shanghai,Effective_Age,17,-0.08591563255,"a,h"
Shanghai,Effective_Age,22,-0.07589927316,"a,h"
Shanghai,Effective_Age,32,0.134295702,"a,h"
Beijing,Effective_Age,24,-0.02441705763,"a,h"
Wuhan,Effective_Age,9,-0.4586986005,"a,h"
Shanghai,Effective_Age,65,0.1688483655,"a,h"
Shanghai,Effective_Age,22,-0.06918717921,"a,h"
Guangzhou,Effective_Age,31,0.04479466379,"a,h"
Shanghai,Effective_Age,17,0.01772402972,"a,h"
Wuhan,Effective_Age,27,0.05836277455,"a,h"
Wuhan,Effective_Age,17,-0.003762493376,"a,h"
Guangzhou,Effective_Age,17,-0.1089536324,"a,h"
Wuhan,Effective_Age,12,-0.1363559812,"a,h"
Beijing,Effective_Age,8,-0.3213375807,"a,h"
Shanghai,Effective_Age,17,0.007615341339,"a,h"
Shanghai,Effective_Age,21,-0.08865077049,"a,h"
Beijing,Effective_Age,72,0.2141432017,"a,h"
Wuhan,Effective_Age,17,-0.02444023266,"a,h"
Beijing,Effective_Age,13,-0.1059464291,"a,h"
Wuhan,Effective_Age,18,-0.008732188493,"a,h"
Shanghai,Effective_Age,17,-0.003255592426,"a,h"
Guangzhou,Effective_Age,14,-0.1472324133,"a,h"
Guangzhou,Effective_Age,6,0.1923730522,"a,h"
Shanghai,Effective_Age,22,-0.008327555843,"a,h"
Shanghai,Effective_Age,14,-0.08330824971,"a,h"
Beijing,Effective_Age,47,0.05517651141,"a,h"
Shanghai,Effective_Age,22,-0.02163785137,"a,h"
Shanghai,Effective_Age,14,-0.03271817416,"a,h"
Wuhan,Effective_Age,32,0.2598091066,"a,h"
Beijing,Effective_Age,74,0.3924083412,"a,h"
Shanghai,Effective_Age,14,-0.04939084128,"a,h"
Beijing,Effective_Age,20,-0.004736341536,"a,h"
Shanghai,Effective_Age,16,-0.1154436991,"a,h"
Guangzhou,Effective_Age,20,-0.1322457343,"a,h"
Shanghai,Effective_Age,7,-0.3289836943,"a,h"
Guangzhou,Effective_Age,8,-0.107972905,"a,h"
Shanghai,Effective_Age,16,-0.0914241448,"a,h"
Shanghai,Effective_Age,32,0.0838367641,"a,h"
Beijing,Effective_Age,64,0.1931763291,"a,h"
Beijing,Effective_Age,71,0.1293561757,"a,h"
Wuhan,Effective_Age,9,-0.4311318099,"a,h"
Wuhan,Effective_Age,22,-0.01124178711,"a,h"
Wuhan,Effective_Age,16,-0.1479385197,"a,h"
Guangzhou,Effective_Age,13,-0.1451917887,"a,h"
Shanghai,Effective_Age,17,-0.04035048559,"a,h"
Shanghai,Effective_Age,29,0.02280704863,"a,h"
Shanghai,Effective_Age,22,0.00839930214,"a,h"
Shanghai,Effective_Age,30,0.05889574438,"a,h"
Shanghai,Effective_Age,29,0.04119532928,"a,h"
Guangzhou,Effective_Age,4,0.1297993511,"a,h"
Shanghai,Effective_Age,22,-0.08490988612,"a,h"
Wuhan,Effective_Age,11,-0.1335294098,"a,h"
Shanghai,Effective_Age,17,0.0224233754,"a,h"
Shanghai,Effective_Age,17,-0.01339637861,"a,h"
Shanghai,Effective_Age,16,-0.09757514298,"a,h"
Shanghai,Effective_Age,17,-0.08282785118,"a,h"
Shanghai,Effective_Age,31,0.06829318404,"a,h"
Wuhan,Effective_Age,4,-0.3659783006,"a,h"
Wuhan,Effective_Age,20,-0.03404960781,"a,h"
Shanghai,Effective_Age,32,0.2656514645,"a,h"
Guangzhou,Effective_Age,31,0.04493837804,"a,h"
Shanghai,Effective_Age,12,-0.1206286624,"a,h"
Guangzhou,Effective_Age,24,-0.09594850987,"a,h"
Wuhan,Effective_Age,24,0.003176504746,"a,h"
Shanghai,Effective_Age,22,-0.04584743455,"a,h"
Shanghai,Effective_Age,22,-0.05415350199,"a,h"
Shanghai,Effective_Age,22,0.0118309008,"a,h"
Shanghai,Effective_Age,11,0.04574472085,"a,h"
Wuhan,Effective_Age,17,-0.06229692698,"a,h"
Wuhan,Effective_Age,5,-0.3836410046,"a,h"
Shanghai,Effective_Age,50,0.2730052769,"a,h"
Guangzhou,Effective_Age,18,-0.05341281742,"a,h"
Wuhan,Effective_Age,16,-0.02078888565,"a,h"
Shanghai,Effective_Age,12,-0.1465732455,"a,h"
Guangzhou,Effective_Age,23,-0.01829931699,"a,h"
Wuhan,Effective_Age,19,-0.05615416542,"a,h"
Shanghai,Effective_Age,17,-0.006571726408,"a,h"
Shanghai,Effective_Age,13,-0.1163095236,"a,h"
Beijing,Effective_Age,12,-0.0981894359,"a,h"
Wuhan,Effective_Age,15,-0.01590955257,"a,h"
Wuhan,Effective_Age,22,0.01595053077,"a,h"
Shanghai,Effective_Age,5,-0.4854370058,"a,h"
Guangzhou,Effective_Age,20,-0.04043813795,"a,h"
Beijing,Effective_Age,26,-0.04972181097,"a,h"
Wuhan,Effective_Age,17,-0.1299784333,"a,h"
Wuhan,Effective_Age,7,-0.3939160109,"a,h"
Wuhan,Effective_Age,6,-0.3462421298,"a,h"
Shanghai,Effective_Age,5,-0.144591704,"a,h"
Beijing,Effective_Age,43,0.3033001423,"a,h"
Beijing,Effective_Age,16,-0.09704430401,"a,h"
Guangzhou,Effective_Age,20,-0.1165644452,"a,h"
Guangzhou,Effective_Age,4,0.08359789848,"a,h"
Guangzhou,Effective_Age,20,-0.1175592765,"a,h"
