City,Feature,Feature_value,SHAP_value,used_in_panels
Guangzhou,Height,24,0.1806346923,"a,e"
Guangzhou,Height,9,-0.348387152,"a,e"
Shanghai,Height,18,-0.1681508422,"a,e"
Wuhan,Height,30,0.2518259585,"a,e"
Guangzhou,Height,24,0.2730827034,"a,e"
Wuhan,Height,21,0.2271035016,"a,e"
Shanghai,Height,18,-0.1605164707,"a,e"
Beijing,Height,30,0.2870315611,"a,e"
Guangzhou,Height,9,-0.2976530492,"a,e"
Shanghai,Height,15,-0.06853049248,"a,e"
Shanghai,Height,30,0.3156671226,"a,e"
Shanghai,Height,21,-0.0212027505,"a,e"
Shanghai,Height,9,-0.3005605936,"a,e"
Shanghai,Height,18,-0.03211099654,"a,e"
Shanghai,Height,21,-0.01827474684,"a,e"
Shanghai,Height,18,-0.02329045348,"a,e"
Shanghai,Height,9,-0.2498116195,"a,e"
Wuhan,Height,18,-0.1817887574,"a,e"
Shanghai,Height,9,-0.2684357166,"a,e"
Shanghai,Height,18,-0.1427572668,"a,e"
Shanghai,Height,9,-0.2760019302,"a,e"
Shanghai,Height,12,-0.265599072,"a,e"
Beijing,Height,54,0.3580448329,"a,e"
Wuhan,Height,12,-0.1843031049,"a,e"
Shanghai,Height,18,-0.1073459312,"a,e"
Wuhan,Height,60,0.4276938438,"a,e"
Shanghai,Height,18,-0.1501936764,"a,e"
Wuhan,Height,15,-0.1468640417,"a,e"
Shanghai,Height,18,-0.04888628423,"a,e"
Wuhan,Height,18,-0.06806467474,"a,e"
Guangzhou,Height,27,0.1563055366,"a,e"
Wuhan,Height,9,-0.4231061935,"a,e"
Shanghai,Height,18,-0.1455755085,"a,e"
Shanghai,Height,33,0.2017697096,"a,e"
Guangzhou,Height,24,0.1016869694,"a,e"
Shanghai,Height,30,0.3066255748,"a,e"
Shanghai,Height,18,-0.2084323764,"a,e"
Beijing,Height,15,-0.1251543462,"a,e"
Shanghai,Height,18,-0.1506976783,"a,e"
Shanghai,Height,60,0.2380765676,"a,e"
Shanghai,Height,15,-0.1717402935,"a,e"
Shanghai,Height,15,-0.06296090037,"a,e"
Guangzhou,Height,9,-0.3954479396,"a,e"
Shanghai,Height,18,-0.06815180182,"a,e"
Guangzhou,Height,9,-0.400496006,"a,e"
Guangzhou,Height,9,-0.4969554842,"a,e"
